,age,sex
1651,9.2,1
1652,42.6,0
1653,25.3,0
1654,34.9,1
1655,62.6,0
1656,18.6,0
1657,3.9,1
1658,11.3,1
1659,25.5,0
1660,55.9,0
1661,15.7,0
1662,12.6,0
1663,29.9,1
1664,51.1,1
1665,46.4,0
1666,9.5,1
1667,36.6,0
1668,10.6,1
1669,0.7,0
1670,36.6,1
1671,0.6,1
1672,4.2,0
1673,4.0,1
1674,12.9,1
1675,41.6,1
1676,19.0,1
1677,2.5,1
1678,16.8,1
1679,31.5,1
1680,5.1,1
1681,37.4,0
1682,27.9,0
1683,2.5,0
1684,7.5,0
1685,7.5,0
1686,32.6,0
1687,37.6,0
1688,2.2,1
1689,28.6,0
1690,6.7,0
1691,27.6,1
1692,30.6,0
1693,30.6,0
1694,50.7,1
1695,45.6,0
1696,2.8,0
1697,48.8,0
1698,16.8,1
1699,4.3,0
1700,31.6,0
1701,39.6,1
1702,32.7,0
1703,37.2,0
1704,43.0,1
1705,43.9,1
1706,21.8,1
1707,22.7,1
1708,42.6,1
1709,41.4,1
1710,37.7,0
1711,0.2,0
1712,30.6,0
1713,18.6,1
1714,15.7,1
1715,18.5,1
1716,18.3,1
1717,31.6,0
1718,31.5,1
1719,5.0,1
1720,2.6,0
1721,12.7,0
1722,27.3,0
1723,51.6,0
1724,0.7,0
1725,31.6,0
1726,46.6,1
1727,12.5,1
1728,39.3,0
1729,14.6,0
1730,15.5,1
1731,50.6,1
1732,45.6,0
1733,30.1,0
1734,24.6,1
1735,23.9,1
1736,24.0,1
1737,9.2,1
1738,29.8,0
1739,36.3,0
1740,6.8,1
1741,28.1,0
1742,10.6,1
1743,44.6,0
1744,0.1,1
1745,23.4,0
1746,3.7,0
1747,3.8,0
1748,49.7,1
1749,24.2,0
1750,43.7,0
1751,17.8,0
1752,18.8,1
1753,29.2,1
1754,51.7,0
1755,17.7,1
1756,29.6,1
1757,21.8,1
1758,0.2,0
1759,47.3,0
1760,4.7,1
1761,19.9,0
1762,5.1,1
1763,43.6,0
1764,3.8,1
1765,13.6,1
1766,25.7,0
1767,0.3,0
1768,31.1,1
1769,30.7,0
1770,21.6,0
1771,31.6,0
1772,41.6,0
1773,19.5,1
1774,33.8,1
1775,23.8,1
1776,2.4,0
1777,31.7,0
1778,7.4,0
1779,26.1,1
1780,33.6,0
1781,8.7,0
1782,80.0,1
1783,28.2,1
1784,16.8,1
1785,16.7,1
1786,26.2,0
1787,24.5,1
1788,33.3,1
1789,24.5,0
1790,20.1,0
1791,31.6,1
1792,17.6,0
1793,1.7,1
1794,23.0,0
1795,23.0,0
1796,1.6,0
1797,4.7,1
1798,20.7,1
1799,25.7,1
1800,8.3,0
1801,37.8,1
1802,39.6,1
1803,37.8,1
1804,32.6,0
1805,32.7,0
1806,29.8,1
1807,2.0,0
1808,31.7,0
1809,31.5,1
1810,36.7,1
1811,17.8,1
1812,26.1,1
1813,35.7,0
1814,30.4,1
1815,34.3,1
1816,41.2,1
1817,36.0,1
1818,42.2,1
1819,43.1,0
1820,32.5,0
1821,37.6,0
1822,30.4,1
1823,0.3,1
1824,25.5,0
1825,4.2,0
1826,1.6,1
1827,19.5,0
1828,4.2,0
1829,3.5,0
1830,29.6,0
1831,33.6,1
1832,28.6,0
1833,16.7,1
1834,24.9,1
1835,47.7,1
1836,2.6,1
1837,7.0,1
1838,5.2,1
1839,26.7,0
1840,32.7,0
1841,4.7,1
1842,49.6,1
1843,16.2,1
1844,16.7,1
1845,29.6,0
1846,32.6,1
1847,29.3,1
1848,29.3,1
1849,33.3,1
1850,30.4,1
1851,25.8,1
1852,51.4,1
1853,51.6,1
1854,24.5,0
1855,19.7,1
1856,19.5,1
1857,2.0,1
1858,31.7,1
1859,33.7,1
1860,64.4,0
1861,22.1,0
1862,32.1,1
1863,42.3,0
1864,26.9,0
1865,27.9,0
1866,22.4,0
1867,17.5,0
1868,28.4,0
1869,28.1,1
1870,62.8,0
1871,24.2,1
1872,34.9,0
1873,35.0,0
1874,33.0,0
1875,26.3,1
1876,16.6,1
1877,17.6,1
1878,14.8,1
1879,19.0,0
1880,15.7,1
1881,25.4,1
1882,30.7,1
1883,30.6,1
1884,58.7,1
1885,55.9,1
1886,61.7,0
1887,35.7,1
1888,18.6,0
1889,19.7,0
1890,0.7,0
1891,24.8,0
1892,30.0,0
1893,25.0,1
1894,33.3,1
1895,25.7,0
1896,52.0,0
1897,30.8,0
1898,29.2,0
1899,50.6,0
1900,27.7,0
1901,19.5,1
1902,19.1,1
1903,37.1,1
1904,7.1,1
1905,11.1,0
1906,32.2,0
1907,11.6,1
1908,33.7,0
1909,66.2,0
1910,35.2,0
1911,40.7,1
1912,37.1,1
1913,18.2,1
1914,28.0,1
1915,53.5,1
1916,19.6,1
1917,44.9,0
1918,1.7,0
1919,36.7,1
1920,3.5,1
1921,6.2,0
1922,18.3,0
1923,21.6,0
1924,16.9,0
1925,48.0,0
1926,15.0,1
1927,17.6,1
1928,19.6,1
1929,60.7,0
1930,37.8,1
1931,10.8,0
1932,32.6,1
1933,1.6,1
1934,2.6,1
1935,2.5,1
1936,33.3,1
1937,33.7,1
1938,0.2,1
1939,30.2,0
1940,30.2,1
1941,40.1,1
1942,0.1,1
1943,25.3,1
1944,25.2,1
1945,35.0,1
1946,25.7,1
1947,24.7,0
1948,30.0,0
1949,4.7,0
1950,6.5,0
1951,19.9,0
1952,14.7,1
1953,18.5,1
1954,74.2,1
1955,3.2,1
1956,20.5,0
1957,28.6,0
1958,10.6,0
1959,24.2,1
1960,3.9,1
1961,25.3,1
1962,25.6,1
1963,24.7,1
1964,25.7,1
1965,19.4,1
1966,18.3,1
1967,36.3,0
1968,33.8,1
1969,22.9,1
1970,36.1,0
1971,36.6,0
1972,49.7,1
1973,15.6,1
1974,52.1,0
1975,1.2,0
1976,29.3,1
1977,37.7,0
1978,10.7,1
1979,1.5,1
1980,17.6,1
1981,39.9,1
1982,2.1,1
1983,27.0,0
1984,41.3,1
1985,52.7,1
1986,16.3,1
1987,29.3,1
1988,18.3,0
1989,18.3,0
1990,29.1,1
1991,49.1,1
1992,34.1,0
1993,31.1,1
1994,26.1,1
1995,26.7,0
1996,26.6,1
1997,38.8,1
1998,19.8,1
1999,19.7,1
2000,53.1,1
2001,23.2,1
2002,4.3,1
2003,24.1,0
2004,30.1,1
2005,20.9,0
2006,26.7,0
2007,26.6,0
2008,0.5,1
2009,16.5,1
2010,15.7,1
2011,19.2,1
2012,20.6,1
2013,66.2,0
2014,25.4,1
2015,28.3,1
2016,6.6,0
2017,27.4,0
2018,5.8,1
2019,6.5,1
2020,32.6,0
2021,32.3,0
2022,32.4,1
2023,24.8,0
2024,24.6,1
2025,22.5,1
2026,25.0,1
2027,1.5,1
2028,41.3,1
2029,25.8,0
2030,33.1,1
2031,24.6,0
2032,22.6,0
2033,37.5,1
2034,42.8,1
2035,31.8,0
2036,32.8,0
2037,19.7,0
2038,41.7,0
2039,4.7,1
2040,31.0,1
2041,28.1,0
2042,50.2,0
2043,50.7,0
2044,18.6,0
2045,41.0,0
2046,40.6,0
2047,21.6,0
2048,30.8,0
2049,30.1,0
2050,14.9,1
2051,21.2,1
2052,19.0,1
2053,32.2,0
2054,7.7,0
2055,0.6,1
2056,20.7,0
2057,16.5,1
2058,15.9,1
2059,16.6,1
2060,6.7,1
2061,28.0,1
2062,20.3,0
2063,22.7,0
2064,2.6,1
2065,11.1,0
2066,20.2,1
2067,40.6,0
2068,40.7,0
2069,0.7,0
2070,12.7,0
2071,5.8,1
2072,36.6,0
2073,35.1,1
2074,36.4,0
2075,21.3,0
2076,32.5,1
2077,43.4,1
2078,43.3,1
2079,39.4,1
2080,29.3,0
2081,24.6,0
2082,34.7,1
2083,22.6,1
2084,26.0,0
2085,32.1,0
2086,35.0,0
2087,35.7,0
2088,13.6,1
2089,17.8,1
2090,29.6,1
2091,17.5,1
2092,17.8,1
2093,1.6,0
2094,26.7,0
2095,27.5,1
2096,33.7,1
2097,0.9,1
2098,23.8,0
2099,22.7,0
2100,5.7,1
2101,38.7,1
2102,35.6,0
2103,14.7,0
2104,20.7,1
2105,28.9,1
2106,20.8,1
2107,21.5,0
2108,17.3,1
2109,17.6,1
2110,15.5,1
2111,14.2,1
2112,14.7,1
2113,15.3,1
2114,15.7,1
2115,65.2,0
2116,55.8,0
2117,32.6,1
2118,21.7,1
2119,36.9,1
2120,47.7,1
2121,32.9,1
2122,26.8,1
2123,19.0,1
2124,19.4,1
2125,25.2,1
2126,25.4,0
2127,21.6,1
2128,1.2,0
2129,29.9,0
2130,54.7,0
2131,46.3,0
2132,29.8,0
2133,29.1,0
2134,35.9,0
2135,25.5,0
2136,34.6,0
2137,23.9,1
2138,29.9,0
2139,45.3,0
2140,26.3,0
2141,27.4,1
2142,26.1,1
2143,34.9,1
2144,21.4,1
2145,30.6,1
2146,26.7,0
2147,41.7,0
2148,31.1,1
2149,26.3,0
2150,26.4,0
2151,4.1,1
2152,39.9,1
2153,36.5,0
2154,20.5,1
2155,43.2,1
2156,60.6,0
2157,34.8,0
2158,1.6,1
2159,20.8,0
2160,40.1,0
2161,22.5,0
2162,45.6,1
2163,38.6,0
2164,33.7,1
2165,36.3,0
2166,37.3,0
2167,32.4,0
2168,33.8,0
2169,8.7,0
2170,6.7,1
2171,3.7,1
2172,2.8,0
2173,21.6,1
2174,65.2,1
2175,68.2,1
2176,4.6,1
2177,2.2,1
2178,4.8,0
2179,26.2,1
2180,29.4,1
2181,39.3,1
2182,30.2,1
2183,41.8,1
2184,34.7,0
2185,34.8,0
2186,30.0,0
2187,18.4,1
2188,15.8,0
2189,26.5,0
2190,21.6,0
2191,25.4,1
2192,25.8,1
2193,21.3,0
2194,36.9,1
2195,38.1,0
2196,18.3,0
2197,19.0,1
2198,45.3,1
2199,20.0,1
2200,37.3,0
2201,22.7,0
2202,22.0,0
2203,48.3,1
2204,21.0,0
2205,44.3,0
2206,0.2,1
2207,21.7,1
2208,32.8,1
2209,25.2,0
2210,2.3,0
2211,24.7,0
2212,6.3,1
2213,21.6,0
2214,24.3,0
2215,28.6,1
2216,2.7,1
2217,0.7,1
2218,6.8,0
2219,35.8,0
2220,2.9,0
2221,32.7,0
2222,56.7,0
2223,56.6,0
2224,50.6,1
2225,26.3,1
2226,45.6,0
2227,0.6,1
2228,19.7,0
2229,4.3,0
2230,0.5,0
2231,45.0,0
2232,18.6,0
2233,18.7,1
2234,20.6,1
2235,37.5,1
2236,16.8,1
2237,17.8,1
2238,27.5,1
2239,32.2,0
2240,29.8,0
2241,19.0,1
2242,40.7,0
2243,21.7,1
2244,33.9,1
2245,29.9,0
2246,37.4,1
2247,22.1,0
2248,22.3,0
2249,60.8,0
2250,36.9,1
2251,42.1,1
2252,21.5,0
2253,21.3,1
2254,1.6,0
2255,27.9,0
2256,40.8,0
2257,9.2,1
2258,37.5,1
2259,22.7,1
2260,23.2,1
2261,28.3,0
2262,6.0,1
2263,12.4,0
2264,57.5,0
2265,23.6,1
2266,15.4,1
2267,23.6,1
2268,16.6,1
2269,37.2,0
2270,1.6,1
2271,12.6,1
2272,37.3,0
2273,13.6,1
2274,13.5,1
2275,26.6,1
2276,16.5,1
2277,16.6,1
2278,17.9,1
2279,16.7,1
2280,17.7,1
2281,17.6,1
2282,31.6,1
2283,16.4,1
2284,16.1,1
2285,26.6,0
2286,37.2,0
2287,3.8,1
2288,0.9,0
2289,4.1,1
2290,28.3,0
2291,47.0,0
2292,52.4,1
2293,52.5,1
2294,56.6,1
2295,56.8,1
2296,50.6,1
2297,28.8,1
2298,17.6,1
2299,16.6,1
2300,37.7,0
2301,37.6,0
2302,56.6,1
2303,32.5,0
2304,2.5,1
2305,7.2,0
2306,3.8,1
2307,46.7,1
2308,26.9,1
2309,3.5,1
2310,38.6,0
2311,28.7,1
2312,13.4,0
2313,16.4,0
2314,11.2,0
2315,39.6,1
2316,17.2,0
2317,57.2,0
2318,2.7,1
2319,30.2,0
2320,67.2,1
2321,18.2,0
2322,18.1,0
2323,0.3,0
2324,27.5,0
2325,0.1,0
2326,23.2,1
2327,27.6,1
2328,19.1,1
2329,34.7,0
2330,26.6,0
2331,30.4,1
2332,37.6,0
2333,46.0,1
2334,51.9,1
2335,27.8,0
2336,47.3,1
2337,19.9,1
2338,20.5,0
2339,39.0,0
2340,25.8,0
2341,36.6,1
2342,36.7,1
2343,39.5,1
2344,24.0,1
2345,27.6,1
2346,40.5,1
2347,18.0,1
2348,20.4,0
2349,36.8,0
2350,35.2,0
2351,7.0,1
2352,21.6,1
2353,33.7,1
2354,18.6,1
2355,62.8,0
2356,39.0,0
2357,30.8,0
2358,30.9,0
2359,21.0,0
2360,30.6,1
2361,27.2,0
2362,25.1,0
2363,34.2,1
2364,28.8,1
2365,1.9,0
2366,25.0,1
2367,28.3,0
2368,21.1,0
2369,21.2,1
2370,28.0,0
2371,34.3,0
2372,29.6,0
2373,30.4,0
2374,19.8,0
2375,18.1,1
2376,23.0,0
2377,38.1,0
2378,38.1,0
2379,29.3,0
2380,22.7,0
2381,20.6,1
2382,16.7,1
2383,62.2,1
2384,26.2,1
2385,28.4,1
2386,24.4,1
2387,24.5,1
2388,35.1,1
2389,18.6,1
2390,53.4,0
2391,21.1,0
2392,21.2,0
2393,16.6,1
2394,40.8,1
2395,37.9,0
2396,1.9,1
2397,25.6,0
2398,5.6,0
2399,25.6,0
2400,6.0,0
2401,31.9,0
2402,39.5,0
2403,37.6,1
2404,43.6,1
2405,6.2,0
2406,10.5,0
2407,27.5,0
2408,40.6,0
2409,22.7,0
2410,17.0,0
2411,14.2,0
2412,21.7,0
2413,30.7,0
2414,13.4,0
2415,2.8,0
2416,8.2,1
2417,55.6,0
2418,19.6,0
2419,26.6,1
2420,18.7,0
2421,48.7,1
2422,38.4,1
2423,30.8,0
2424,1.9,0
2425,35.1,0
2426,15.0,0
2427,15.0,1
2428,19.5,0
2429,11.5,0
2430,38.9,0
2431,17.8,1
2432,27.8,1
2433,43.3,1
2434,19.7,1
2435,37.1,1
2436,4.7,1
2437,27.2,0
2438,27.4,0
2439,2.5,1
2440,4.0,1
2441,3.9,0
2442,16.6,1
2443,3.9,1
2444,6.9,0
2445,1.7,0
2446,30.3,0
2447,9.0,1
2448,31.3,0
2449,9.1,1
2450,16.5,1
2451,34.9,0
2452,14.9,1
2453,38.7,0
2454,11.2,1
2455,14.4,1
2456,24.7,1
2457,14.7,1
2458,0.3,0
2459,34.4,0
2460,4.0,1
2461,31.2,0
2462,2.1,0
2463,38.8,0
2464,45.2,1
2465,38.4,1
2466,27.9,1
2467,26.5,1
2468,50.3,0
2469,50.4,0
2470,38.4,1
2471,11.9,1
2472,31.2,0
2473,0.8,0
2474,0.3,0
2475,0.3,0
2476,60.4,0
2477,39.4,0
2478,31.4,0
2479,15.0,1
2480,7.8,1
2481,39.4,1
2482,23.6,1
2483,53.7,1
2484,12.5,1
2485,3.7,0
2486,17.1,0
2487,42.6,0
2488,10.7,0
2489,21.7,0
2490,0.9,1
2491,18.8,0
2492,3.9,1
2493,16.6,1
2494,34.2,0
2495,6.5,0
2496,1.3,1
2497,4.1,0
2498,34.3,0
2499,30.6,0
2500,30.7,0
2501,48.0,1
2502,48.1,1
2503,25.3,0
2504,34.7,1
2505,35.0,1
2506,38.7,0
2507,31.0,1
2508,21.2,1
2509,37.1,1
2510,29.5,0
2511,29.1,0
2512,37.4,1
2513,43.4,0
2514,48.4,0
2515,43.8,0
2516,12.2,1
2517,44.2,0
2518,25.5,0
2519,0.1,1
2520,2.0,1
2521,27.3,0
2522,30.0,0
2523,28.4,1
2524,28.6,0
2525,2.1,1
2526,25.8,0
2527,28.4,1
2528,2.5,1
2529,7.2,1
2530,10.1,1
2531,24.4,1
2532,29.2,1
2533,2.2,1
2534,16.5,1
2535,43.7,1
2536,44.5,1
2537,28.6,1
2538,47.7,0
2539,48.8,0
2540,14.8,0
2541,10.5,1
2542,47.6,0
2543,50.6,1
2544,55.9,1
2545,49.1,0
2546,1.7,1
2547,35.6,1
2548,55.9,1
2549,20.7,1
2550,48.6,0
2551,48.6,0
2552,16.4,1
2553,16.7,1
2554,33.7,0
2555,25.2,0
2556,6.5,0
2557,24.6,0
2558,16.6,1
2559,55.6,1
2560,31.0,0
2561,21.0,0
2562,0.7,1
2563,26.6,0
2564,1.6,0
2565,16.6,1
2566,39.9,1
2567,36.6,0
2568,28.6,0
2569,28.7,0
2570,18.1,1
2571,17.3,1
2572,48.4,1
2573,48.6,1
2574,60.7,1
2575,40.1,0
2576,28.6,1
2577,22.8,1
2578,19.7,1
2579,61.1,0
2580,28.7,1
2581,35.3,1
2582,26.3,0
2583,24.8,0
2584,26.9,0
2585,24.0,0
2586,5.1,1
2587,4.9,0
2588,19.1,1
2589,16.7,1
2590,28.7,0
2591,21.7,1
2592,15.9,1
2593,28.0,1
2594,31.0,0
2595,3.6,1
2596,30.6,0
2597,5.2,0
2598,9.7,1
2599,41.0,1
2600,45.4,1
2601,23.5,0
2602,4.7,0
2603,26.8,0
2604,25.0,1
2605,32.2,0
2606,18.2,1
2607,17.7,1
2608,40.9,1
2609,19.6,0
2610,4.7,1
2611,10.6,0
2612,24.6,0
2613,24.7,1
2614,15.6,1
2615,41.0,0
2616,46.0,0
2617,41.0,0
2618,22.4,1
2619,29.0,1
2620,30.6,1
2621,2.4,1
2622,32.5,1
2623,44.6,0
2624,12.0,1
2625,15.7,1
2626,32.0,1
2627,25.2,0
2628,3.7,1
2629,23.6,0
2630,23.4,0
2631,26.7,1
2632,35.8,1
2633,39.4,0
2634,38.9,0
2635,72.2,1
2636,26.6,0
2637,27.6,0
2638,31.4,1
2639,29.1,0
2640,28.6,0
2641,46.6,1
2642,46.7,1
2643,22.7,1
2644,34.6,1
2645,35.6,1
2646,30.7,0
2647,29.5,0
2648,29.7,0
2649,28.7,1
2650,18.6,1
2651,18.1,1
2652,13.5,1
2653,6.0,1
2654,40.7,1
2655,28.8,1
2656,5.0,0
2657,29.1,1
2658,27.1,1
2659,0.3,1
2660,3.0,1
2661,9.0,1
2662,4.0,0
2663,3.4,1
2664,29.6,0
2665,45.6,0
2666,45.6,0
2667,51.7,1
2668,27.5,0
2669,7.5,1
2670,23.4,0
2671,0.7,1
2672,60.8,1
2673,51.1,0
2674,50.7,0
2675,19.8,0
2676,20.0,1
2677,23.6,1
2678,2.3,0
2679,2.6,0
2680,5.0,0
2681,34.6,1
2682,29.5,1
2683,53.9,1
2684,55.6,1
2685,64.6,1
2686,53.4,0
2687,62.5,0
2688,21.6,1
2689,37.1,1
2690,37.3,1
2691,37.7,1
2692,38.5,0
2693,28.9,1
2694,23.5,0
2695,31.0,1
2696,21.2,1
2697,0.2,1
2698,18.0,1
2699,18.0,1
2700,23.2,1
2701,23.6,0
2702,22.7,1
2703,22.3,0
2704,2.3,1
2705,2.4,1
2706,20.6,0
2707,49.5,1
2708,24.5,1
2709,24.4,1
2710,20.8,1
2711,18.0,1
2712,28.8,1
2713,29.6,1
2714,28.8,1
2715,17.9,1
2716,26.0,0
2717,27.3,0
2718,22.7,0
2719,17.9,1
2720,19.9,0
2721,29.9,0
2722,38.2,1
2723,30.2,1
2724,35.3,1
2725,20.9,0
2726,24.8,1
2727,35.3,1
2728,58.9,1
2729,6.7,1
2730,32.7,1
2731,30.6,0
2732,31.7,0
2733,5.9,1
2734,8.9,1
2735,47.7,0
2736,11.8,1
2737,16.3,1
2738,27.3,1
2739,1.1,1
2740,17.1,1
2741,25.8,0
2742,21.9,1
2743,4.2,1
2744,21.6,0
2745,37.7,1
2746,56.6,1
2747,55.9,1
2748,26.7,1
2749,55.6,1
2750,20.8,0
2751,27.6,1
2752,27.8,1
2753,41.1,1
2754,51.0,0
2755,50.8,0
2756,37.3,0
2757,16.7,1
2758,75.9,1
2759,18.4,1
2760,60.6,0
2761,28.1,1
2762,25.1,1
2763,20.8,0
2764,35.6,0
2765,22.4,0
2766,22.6,0
2767,1.7,1
2768,18.7,0
2769,1.3,1
2770,37.6,1
2771,1.6,1
2772,27.6,1
2773,28.6,1
2774,10.8,0
2775,25.3,1
2776,20.3,1
2777,26.6,1
2778,0.6,1
2779,26.8,0
2780,23.4,0
2781,27.7,1
2782,43.6,1
2783,27.2,1
2784,28.2,1
2785,28.3,1
2786,32.2,1
2787,17.1,1
2788,37.3,1
2789,23.1,1
2790,26.8,1
2791,28.6,1
2792,28.6,1
2793,18.0,1
2794,20.6,0
2795,25.9,0
2796,15.6,1
2797,2.0,0
2798,35.7,0
2799,22.5,1
2800,25.6,1
2801,6.6,0
2802,20.0,0
2803,30.6,1
2804,20.8,1
2805,15.6,1
2806,33.3,1
2807,20.0,0
2808,19.7,0
2809,16.6,1
2810,57.4,1
2811,42.0,1
2812,37.3,0
2813,37.7,0
2814,37.9,0
2815,32.6,1
2816,19.7,0
2817,3.0,0
2818,9.0,0
2819,5.2,1
2820,1.7,1
2821,17.1,1
2822,17.0,1
2823,17.4,1
2824,36.4,0
2825,11.8,0
2826,45.6,1
2827,35.6,0
2828,25.6,1
2829,18.0,1
2830,35.4,1
2831,39.7,1
2832,40.6,1
2833,34.7,1
2834,22.6,0
2835,34.7,1
2836,61.7,1
2837,19.6,1
2838,19.5,1
2839,23.5,0
2840,28.5,1
2841,27.8,1
2842,28.5,1
2843,20.7,1
2844,26.2,1
2845,59.1,1
2846,59.1,1
2847,23.7,1
2848,41.2,0
2849,47.6,0
2850,25.6,0
2851,2.5,0
2852,27.7,1
2853,23.6,1
2854,21.6,1
2855,66.1,1
2856,0.9,0
2857,30.5,1
2858,2.6,1
2859,24.7,1
2860,40.0,1
2861,31.6,0
2862,26.3,1
2863,27.4,1
2864,51.4,1
2865,41.4,0
2866,26.8,1
2867,21.7,0
2868,29.6,1
2869,67.1,0
2870,4.5,1
2871,22.6,0
2872,34.6,1
2873,28.2,0
2874,24.0,1
2875,6.0,1
2876,44.6,0
2877,37.6,1
2878,44.7,0
2879,35.6,0
2880,9.6,1
2881,0.2,1
2882,0.5,0
2883,30.7,0
2884,38.1,1
2885,7.3,0
2886,24.9,1
2887,22.7,1
2888,28.6,0
2889,8.3,0
2890,29.0,1
2891,26.5,0
2892,26.6,0
2893,33.5,1
2894,24.6,0
2895,22.5,0
2896,34.6,0
2897,43.7,0
2898,19.4,0
2899,22.6,0
2900,22.1,0
2901,14.7,0
2902,22.5,0
2903,61.8,1
2904,32.8,1
2905,33.1,1
2906,50.5,1
2907,0.5,1
2908,54.7,1
2909,48.5,1
2910,31.8,0
2911,3.3,1
2912,6.6,1
2913,44.6,0
2914,43.8,0
2915,2.1,1
2916,42.2,0
2917,5.6,1
2918,47.2,0
2919,14.7,1
2920,27.6,1
2921,19.6,0
2922,35.7,0
2923,18.5,0
2924,1.7,1
2925,16.5,1
2926,36.6,0
2927,30.4,0
2928,17.1,1
2929,33.6,0
2930,33.6,0
2931,32.9,0
2932,21.8,1
2933,60.6,0
2934,3.9,1
2935,1.3,0
2936,19.7,1
2937,1.3,0
2938,38.7,0
2939,4.5,1
2940,42.8,1
2941,42.0,1
2942,48.2,0
2943,10.9,1
2944,29.9,1
2945,18.3,0
2946,17.1,1
2947,3.4,1
2948,35.6,1
2949,21.0,1
2950,35.6,1
2951,25.6,0
2952,24.4,0
2953,33.1,1
2954,25.7,1
2955,19.7,0
2956,19.6,0
2957,29.6,1
2958,2.5,1
2959,14.9,0
2960,42.6,1
2961,0.5,0
2962,76.2,0
2963,16.1,1
2964,15.5,1
2965,60.6,0
2966,34.2,0
2967,38.6,1
2968,37.6,1
2969,38.1,1
2970,24.6,0
2971,30.1,0
2972,35.1,0
2973,21.7,1
2974,24.6,1
2975,18.1,0
2976,17.7,0
2977,18.2,0
2978,22.6,0
2979,28.9,1
2980,29.5,1
2981,30.6,1
2982,28.7,1
2983,27.6,1
2984,20.6,1
2985,19.5,1
2986,18.3,0
2987,19.6,0
2988,24.7,0
2989,33.1,1
2990,24.7,0
2991,19.5,1
2992,24.8,0
2993,21.8,0
2994,26.7,1
2995,18.0,1
2996,27.2,0
2997,27.6,0
2998,18.0,1
2999,39.6,1
3000,30.4,0
3001,16.9,1
3002,49.6,1
3003,49.1,1
3004,79.9,1
3005,40.3,0
3006,11.5,1
3007,33.6,0
3008,6.6,1
3009,35.7,0
3010,33.0,0
3011,9.9,0
3012,33.6,0
3013,33.1,1
3014,15.6,1
3015,33.7,0
3016,14.1,1
3017,24.7,0
3018,4.0,1
3019,26.4,1
3020,20.3,0
3021,0.3,0
3022,0.5,0
3023,21.0,0
3024,46.9,0
3025,27.4,0
3026,4.8,1
3027,13.5,1
3028,13.2,1
3029,21.6,1
3030,2.6,0
3031,16.7,1
3032,17.8,0
3033,18.8,1
3034,18.8,1
3035,17.8,0
3036,30.8,1
3037,36.2,0
3038,20.6,0
3039,46.2,1
3040,23.6,0
3041,26.7,1
3042,44.1,1
3043,21.4,1
3044,0.7,0
3045,26.3,0
3046,26.3,0
3047,6.5,0
3048,2.3,1
3049,44.4,1
3050,1.7,0
3051,2.7,0
3052,46.4,1
3053,46.5,1
3054,18.3,1
3055,17.9,1
3056,24.4,1
3057,1.1,1
3058,23.4,0
3059,1.7,1
3060,29.6,0
3061,28.9,1
3062,31.8,1
3063,16.7,1
3064,32.3,1
3065,16.4,1
3066,45.1,1
3067,46.9,1
3068,28.8,1
3069,16.4,1
3070,34.3,0
3071,0.7,0
3072,15.9,1
3073,6.0,1
3074,41.9,1
3075,20.1,0
3076,18.7,1
3077,36.9,0
3078,22.3,1
3079,32.9,1
3080,15.5,1
3081,4.5,0
3082,28.9,1
3083,28.7,1
3084,4.0,0
3085,24.0,0
3086,1.1,0
3087,4.1,0
3088,21.1,0
3089,21.9,0
3090,26.0,1
3091,55.2,1
3092,31.0,1
3093,55.0,1
3094,55.6,1
3095,53.5,1
3096,45.3,0
3097,0.8,0
3098,4.3,0
3099,34.1,1
3100,29.6,0
3101,27.7,0
3102,31.5,0
3103,0.9,1
3104,28.7,0
3105,5.9,0
3106,5.3,0
3107,3.6,0
3108,25.3,1
3109,0.8,1
3110,0.7,1
3111,7.0,1
3112,24.2,0
3113,1.6,0
3114,1.2,0
3115,24.6,0
3116,24.2,0
3117,23.5,1
3118,23.3,1
3119,21.8,1
3120,17.7,1
3121,36.5,1
3122,36.5,1
3123,18.1,1
3124,26.6,1
3125,26.7,1
3126,32.7,0
3127,31.3,0
3128,3.3,1
3129,1.5,0
3130,59.6,1
3131,24.6,0
3132,23.7,0
3133,37.3,1
3134,37.0,1
3135,37.5,1
3136,30.1,1
3137,30.9,1
3138,37.9,1
3139,35.3,1
3140,33.2,0
3141,46.3,1
3142,15.1,1
3143,35.1,1
3144,23.6,1
3145,12.3,1
3146,1.4,1
3147,20.7,1
3148,31.0,1
3149,31.2,1
3150,71.1,0
3151,31.0,1
3152,31.3,1
3153,44.2,0
3154,27.8,0
3155,28.8,1
3156,33.8,1
3157,36.4,1
3158,25.3,0
3159,31.5,1
3160,28.7,1
3161,23.4,1
3162,28.2,1
3163,26.1,1
3164,19.7,0
3165,21.6,0
3166,23.2,1
3167,1.8,0
3168,26.1,0
3169,31.5,1
3170,21.8,1
3171,27.8,1
3172,24.9,1
3173,26.7,1
3174,27.6,1
3175,2.8,1
3176,3.6,1
3177,52.6,0
3178,51.2,0
3179,18.6,1
3180,52.8,1
3181,30.1,1
3182,22.6,1
3183,0.8,0
3184,21.3,0
3185,22.4,1
3186,46.4,1
3187,19.3,0
3188,34.5,1
3189,33.7,1
3190,41.0,0
3191,37.1,1
3192,33.9,1
3193,36.5,1
3194,70.1,0
3195,33.7,1
3196,31.8,1
3197,33.7,1
3198,34.6,1
3199,15.0,1
3200,1.5,0
3201,33.4,0
3202,13.7,0
3203,9.9,1
3204,15.3,1
