,DAY,SUSCEPTIBLE,EXPOSED,PRESYMPTOMATIC,SYMPTOMATIC,MILD,SEVERE,ASYMPTOMATIC1,ASYMPTOMATIC2,RECOVERED,DECEASED,HOSPITALIZED,SUSCEPTIBLE_AGE0-9,SUSCEPTIBLE_AGE10-19,SUSCEPTIBLE_AGE20-29,SUSCEPTIBLE_AGE30-39,SUSCEPTIBLE_AGE40-49,SUSCEPTIBLE_AGE50-59,SUSCEPTIBLE_AGE60-69,SUSCEPTIBLE_AGE70+,EXPOSED_AGE0-9,EXPOSED_AGE10-19,EXPOSED_AGE20-29,EXPOSED_AGE30-39,EXPOSED_AGE40-49,EXPOSED_AGE50-59,EXPOSED_AGE60-69,EXPOSED_AGE70+,PRESYMPTOMATIC_AGE0-9,PRESYMPTOMATIC_AGE10-19,PRESYMPTOMATIC_AGE20-29,PRESYMPTOMATIC_AGE30-39,PRESYMPTOMATIC_AGE40-49,PRESYMPTOMATIC_AGE50-59,PRESYMPTOMATIC_AGE60-69,PRESYMPTOMATIC_AGE70+,SYMPTOMATIC_AGE0-9,SYMPTOMATIC_AGE10-19,SYMPTOMATIC_AGE20-29,SYMPTOMATIC_AGE30-39,SYMPTOMATIC_AGE40-49,SYMPTOMATIC_AGE50-59,SYMPTOMATIC_AGE60-69,SYMPTOMATIC_AGE70+,MILD_AGE0-9,MILD_AGE10-19,MILD_AGE20-29,MILD_AGE30-39,MILD_AGE40-49,MILD_AGE50-59,MILD_AGE60-69,MILD_AGE70+,SEVERE_AGE0-9,SEVERE_AGE10-19,SEVERE_AGE20-29,SEVERE_AGE30-39,SEVERE_AGE40-49,SEVERE_AGE50-59,SEVERE_AGE60-69,SEVERE_AGE70+,ASYMPTOMATIC1_AGE0-9,ASYMPTOMATIC1_AGE10-19,ASYMPTOMATIC1_AGE20-29,ASYMPTOMATIC1_AGE30-39,ASYMPTOMATIC1_AGE40-49,ASYMPTOMATIC1_AGE50-59,ASYMPTOMATIC1_AGE60-69,ASYMPTOMATIC1_AGE70+,ASYMPTOMATIC2_AGE0-9,ASYMPTOMATIC2_AGE10-19,ASYMPTOMATIC2_AGE20-29,ASYMPTOMATIC2_AGE30-39,ASYMPTOMATIC2_AGE40-49,ASYMPTOMATIC2_AGE50-59,ASYMPTOMATIC2_AGE60-69,ASYMPTOMATIC2_AGE70+,RECOVERED_AGE0-9,RECOVERED_AGE10-19,RECOVERED_AGE20-29,RECOVERED_AGE30-39,RECOVERED_AGE40-49,RECOVERED_AGE50-59,RECOVERED_AGE60-69,RECOVERED_AGE70+,DECEASED_AGE0-9,DECEASED_AGE10-19,DECEASED_AGE20-29,DECEASED_AGE30-39,DECEASED_AGE40-49,DECEASED_AGE50-59,DECEASED_AGE60-69,DECEASED_AGE70+,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95
2381,70,49,0,0,0,1,1,0,1,18635,13,0,6,6,14,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3990,3178,4902,3238,1687,1021,496,123,0,0,0,0,0,0,0,13,0,0,0,0
2382,71,49,0,0,0,0,1,0,0,18637,13,0,6,6,14,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3178,4903,3238,1687,1021,496,123,0,0,0,0,0,0,0,13,0,0,0,0
2383,72,49,0,0,0,0,1,0,0,18637,13,0,6,6,14,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3178,4903,3238,1687,1021,496,123,0,0,0,0,0,0,0,13,0,0,0,0
2384,73,49,0,0,0,0,1,0,0,18637,13,0,6,6,14,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3178,4903,3238,1687,1021,496,123,0,0,0,0,0,0,0,13,0,0,0,0
2385,74,49,0,0,0,0,1,0,0,18637,13,0,6,6,14,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3178,4903,3238,1687,1021,496,123,0,0,0,0,0,0,0,13,0,0,0,0
2386,75,49,0,0,0,0,1,0,0,18637,13,1,6,6,14,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3178,4903,3238,1687,1021,496,123,0,0,0,0,0,0,0,13,0,0,0,0
2387,76,49,0,0,0,0,1,0,0,18637,13,1,6,6,14,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3178,4903,3238,1687,1021,496,123,0,0,0,0,0,0,0,13,0,0,0,0
2388,77,49,0,0,0,0,1,0,0,18637,13,1,6,6,14,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3178,4903,3238,1687,1021,496,123,0,0,0,0,0,0,0,13,0,0,0,0
2389,78,49,0,0,0,0,1,0,0,18637,13,1,6,6,14,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3178,4903,3238,1687,1021,496,123,0,0,0,0,0,0,0,13,0,0,0,0
2390,79,49,0,0,0,0,0,0,0,18637,14,0,6,6,14,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3178,4903,3238,1687,1021,496,123,0,0,0,0,0,0,0,14,0,0,0,0
2391,1,18699,1,0,0,0,0,0,0,0,0,0,3982,3204,4758,3317,1768,1080,458,132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,2,18699,1,0,0,0,0,0,0,0,0,0,3982,3204,4758,3317,1768,1080,458,132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,3,18699,1,0,0,0,0,0,0,0,0,0,3982,3204,4758,3317,1768,1080,458,132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,4,18699,0,1,0,0,0,0,0,0,0,0,3982,3204,4758,3317,1768,1080,458,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,5,18692,7,1,0,0,0,0,0,0,0,0,3982,3204,4754,3316,1766,1080,458,132,0,0,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2396,6,18690,7,3,0,0,0,0,0,0,0,0,3981,3204,4753,3316,1766,1080,458,132,1,0,3,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2397,7,18686,9,4,1,0,0,0,0,0,0,0,3980,3204,4752,3315,1765,1080,458,132,2,0,2,2,3,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
2398,8,18680,10,7,3,0,0,0,0,0,0,0,3978,3203,4750,3315,1765,1079,458,132,4,1,4,0,0,1,0,0,0,0,2,2,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
2399,9,18671,17,8,4,0,0,0,0,0,0,0,3976,3201,4746,3315,1764,1079,458,132,5,3,7,0,1,1,0,0,1,0,3,2,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2
2400,10,18657,22,14,6,0,0,1,0,0,0,0,3975,3197,4744,3310,1764,1078,458,131,4,5,5,5,1,1,0,1,3,2,5,1,2,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,2
2401,11,18596,73,20,8,0,0,3,0,0,0,0,3962,3180,4734,3299,1758,1076,457,130,15,20,13,13,7,2,1,2,4,4,6,3,1,2,0,0,0,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,5,12
2402,12,18539,113,27,15,1,0,5,0,0,0,0,3950,3172,4721,3284,1753,1072,457,130,23,24,23,25,11,6,1,0,7,6,6,5,1,0,0,2,0,2,6,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,17,7
2403,13,18486,133,50,18,2,0,10,0,1,0,0,3932,3164,4705,3279,1748,1071,457,130,37,23,31,24,12,6,0,0,8,12,13,8,5,1,1,2,0,3,5,5,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,14,12
2404,14,18406,165,79,26,1,0,20,0,3,0,0,3917,3144,4692,3262,1739,1067,456,129,40,35,32,29,18,10,0,1,16,16,20,17,6,1,2,1,0,4,8,7,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,31,23
2405,15,18225,282,120,40,2,0,26,1,4,0,0,3869,3110,4654,3235,1720,1053,456,128,70,53,58,46,33,20,0,2,32,28,27,20,8,5,0,0,0,5,11,12,6,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,8,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,76,6,70,29
2406,16,18019,388,183,58,4,0,41,2,5,0,0,3824,3082,4601,3188,1702,1043,452,127,93,60,93,75,34,27,4,2,43,37,35,35,24,8,0,1,0,13,19,15,5,2,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,21,12,5,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,74,9,79,44
2407,17,17702,575,269,72,9,0,61,4,8,0,0,3771,3021,4512,3136,1670,1021,445,126,116,100,153,103,56,35,9,3,61,50,54,51,30,20,2,1,0,14,25,20,7,2,2,2,0,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,32,17,6,4,2,0,0,0,2,0,1,1,0,0,0,0,0,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,142,11,102,62
2408,18,17289,763,400,120,13,0,97,9,9,0,0,3706,2960,4389,3053,1633,996,432,120,136,115,223,144,73,44,20,8,87,80,87,75,37,31,2,1,0,19,41,30,17,7,3,3,0,2,4,4,1,2,0,0,0,0,0,0,0,0,0,0,48,25,9,9,5,0,1,0,5,2,1,1,0,0,0,0,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,176,19,144,74
2409,19,16805,977,541,188,16,0,139,16,18,0,0,3604,2876,4253,2984,1578,970,422,118,190,151,284,168,93,57,24,10,107,100,131,97,63,35,7,1,0,36,62,48,23,13,4,2,0,3,5,3,3,1,0,1,0,0,0,0,0,0,0,0,72,32,14,11,6,3,1,0,8,5,2,1,0,0,0,0,1,2,7,5,2,1,0,0,0,0,0,0,0,0,0,0,192,16,165,111
2410,20,16232,1178,738,277,28,0,203,15,29,0,0,3507,2785,4096,2866,1521,936,408,113,215,195,335,217,116,60,29,11,146,110,202,132,78,51,14,5,0,57,86,69,33,26,4,2,0,4,8,8,5,1,2,0,0,0,0,0,0,0,0,0,103,44,20,17,13,5,1,0,7,5,2,1,0,0,0,0,4,5,9,7,2,1,0,1,0,0,0,0,0,0,0,0,237,20,203,113
2411,21,15651,1329,923,408,39,0,280,28,42,0,0,3378,2678,3951,2790,1449,901,394,110,259,241,347,218,152,73,31,8,178,133,275,166,78,59,23,11,0,70,129,97,65,39,6,2,0,10,14,7,5,1,2,0,0,0,0,0,0,0,0,0,145,57,27,27,16,6,2,0,15,8,3,1,1,0,0,0,7,8,12,11,2,1,0,1,0,0,0,0,0,0,0,0,245,28,197,111
2412,22,15041,1445,1104,592,51,0,364,39,64,0,0,3246,2587,3785,2684,1382,869,382,106,313,240,371,238,169,75,32,7,204,183,319,194,99,67,24,14,0,88,201,143,88,55,15,2,0,10,18,12,7,3,0,1,0,0,0,0,0,0,0,0,185,73,43,31,18,10,3,1,22,10,4,2,1,0,0,0,12,14,17,13,4,1,2,1,0,0,0,0,0,0,0,0,264,22,195,129
2413,23,14439,1471,1315,755,85,0,472,61,102,0,0,3107,2489,3621,2577,1326,846,370,103,332,220,405,257,152,71,29,5,249,241,349,220,144,67,31,14,0,111,262,182,103,71,20,6,0,14,25,23,14,7,1,1,0,0,0,0,0,0,0,0,241,94,62,36,18,16,4,1,28,17,5,6,4,0,1,0,25,19,29,16,7,2,2,2,0,0,0,0,0,0,0,0,246,23,238,95
2414,24,13789,1505,1558,917,132,0,554,91,154,0,0,2965,2387,3465,2441,1268,813,351,99,340,226,393,287,144,69,37,9,307,275,404,264,173,87,39,9,0,134,333,215,125,78,21,11,0,26,42,34,16,11,2,1,0,0,0,0,0,0,0,0,289,105,73,42,24,15,5,1,49,18,11,7,3,3,0,0,32,34,37,27,15,4,3,2,0,0,0,0,0,0,0,0,275,29,231,115
2415,25,13088,1618,1668,1118,187,0,656,126,239,0,0,2804,2267,3294,2321,1192,786,332,92,351,257,417,301,162,71,46,13,377,268,429,289,182,77,40,6,0,168,403,258,152,95,25,17,0,37,55,51,20,20,4,0,0,0,0,0,0,0,0,0,336,130,90,46,27,18,8,1,59,26,15,12,10,4,0,0,55,52,55,39,23,9,3,3,0,0,0,0,0,0,0,0,280,25,256,140
2416,26,12414,1628,1809,1287,279,0,766,168,349,0,0,2675,2142,3133,2193,1132,735,314,90,339,273,393,300,164,97,49,13,406,290,486,334,173,76,38,6,0,195,461,296,175,103,38,19,0,46,91,70,45,22,5,0,0,0,0,0,0,0,0,0,395,152,100,51,36,22,9,1,91,30,12,18,12,4,1,0,76,77,82,55,31,21,4,3,0,0,0,0,0,0,0,0,271,26,235,142
2417,27,11631,1755,1883,1409,372,0,913,220,517,0,0,2497,2010,2927,2057,1074,684,298,84,381,290,451,306,154,120,41,12,408,304,475,365,188,80,50,13,0,221,515,325,188,102,40,18,0,52,135,91,54,27,12,1,0,0,0,0,0,0,0,0,477,185,107,63,47,25,9,0,109,44,27,18,12,7,2,1,110,99,121,92,51,35,6,3,0,0,0,0,0,0,0,0,321,21,261,180
2418,28,10857,1814,1928,1605,447,1,1023,282,743,0,0,2343,1862,2740,1927,985,640,281,79,391,316,452,319,176,110,41,9,403,314,502,344,189,108,49,19,0,250,577,392,219,101,50,16,0,58,163,108,62,40,12,4,0,0,0,0,0,0,0,1,551,208,104,72,53,25,10,0,143,58,36,23,9,9,4,0,151,139,184,132,75,47,11,4,0,0,0,0,0,0,0,0,310,34,266,164
2419,29,10060,1866,2023,1757,519,1,1147,320,1007,0,0,2178,1717,2534,1794,919,587,255,76,400,335,456,329,167,117,51,11,413,335,545,345,205,119,46,15,0,270,614,440,242,112,63,16,0,77,195,125,71,35,8,8,0,0,0,0,0,0,0,1,621,231,113,84,52,34,12,0,169,67,38,24,11,7,4,0,201,173,263,176,101,69,19,5,0,0,0,0,0,0,0,0,333,39,265,160
2420,30,9276,1893,2086,1887,632,2,1235,383,1306,0,0,2007,1594,2326,1649,848,549,233,70,416,319,474,340,172,108,53,11,436,339,541,373,196,134,53,14,0,283,689,451,268,110,69,17,0,97,218,159,84,56,9,9,0,0,0,0,0,0,0,2,673,257,110,98,53,33,11,0,187,86,53,27,18,8,4,0,263,230,347,220,129,82,26,9,0,0,0,0,0,0,0,0,280,27,310,167
2421,31,8452,1932,2188,1995,715,2,1291,430,1695,0,0,1845,1459,2118,1501,764,487,219,59,407,308,491,349,190,126,44,17,473,383,551,388,196,128,56,13,0,295,732,481,269,127,71,20,0,104,255,176,101,53,18,8,0,0,0,0,0,0,0,2,695,260,120,109,50,42,13,2,215,90,53,35,22,11,4,0,347,306,438,278,176,106,33,11,0,0,0,0,0,0,0,0,314,30,301,179
2422,32,7689,1932,2207,2123,791,3,1319,520,2116,0,0,1669,1326,1924,1378,704,436,195,57,412,314,505,338,178,124,49,12,489,393,519,394,206,137,57,12,0,318,771,506,282,146,75,25,0,115,298,190,102,54,25,7,0,0,0,0,0,0,0,3,716,253,134,112,46,42,13,3,272,101,55,43,32,12,5,0,424,385,552,356,218,129,39,13,0,0,0,0,0,0,0,0,280,42,278,163
2423,33,7006,1843,2230,2139,903,3,1383,589,2604,0,0,1508,1219,1759,1245,641,401,179,54,403,306,472,330,164,116,44,8,497,364,538,409,207,138,62,15,0,328,774,495,281,161,73,27,0,125,331,237,117,59,30,4,0,0,0,0,0,0,0,3,729,275,151,111,57,42,14,4,317,119,57,46,27,17,6,0,528,469,676,444,274,146,50,17,0,0,0,0,0,0,0,0,255,40,226,162
2424,34,6260,1787,2291,2187,946,3,1431,612,3183,0,0,1341,1098,1569,1117,576,355,154,50,409,281,448,335,147,105,54,8,499,379,592,391,219,143,53,15,0,339,776,506,277,181,79,29,0,137,349,245,120,58,32,5,0,0,0,0,0,0,0,3,742,290,151,119,72,40,13,4,329,123,67,47,22,18,6,0,662,558,806,557,335,180,67,18,0,0,0,0,0,0,0,0,281,34,259,172
2425,35,5514,1808,2242,2225,1038,3,1472,663,3735,0,0,1177,946,1388,989,519,318,139,38,398,324,448,327,145,104,44,18,505,359,572,385,214,135,60,12,0,345,771,540,266,192,85,26,0,161,408,233,138,60,28,10,0,0,0,0,0,0,0,3,779,278,162,121,72,43,12,5,351,149,64,55,23,15,6,0,772,643,945,667,391,213,84,20,0,0,0,0,0,0,0,0,261,33,264,188
2426,36,4861,1748,2204,2255,1074,3,1513,675,4367,0,0,1026,831,1233,866,459,282,129,35,398,308,435,315,145,92,37,18,475,378,555,403,194,133,56,10,0,344,767,551,281,196,89,27,0,161,392,254,148,74,35,10,0,0,0,0,0,0,0,3,826,289,170,104,71,38,11,4,348,136,70,62,27,22,8,2,909,758,1136,762,443,243,93,23,0,0,0,0,0,0,0,0,191,20,264,178
2427,37,4193,1675,2198,2214,1150,4,1554,689,5023,0,0,881,707,1072,745,391,251,115,31,360,312,411,299,153,88,35,17,506,364,544,403,189,122,58,12,0,337,751,552,275,194,83,22,0,175,422,270,143,87,39,14,0,0,0,0,0,0,0,4,823,313,170,111,80,42,11,4,368,130,79,55,29,20,6,2,1044,867,1309,882,508,276,111,26,0,0,0,0,0,0,0,0,156,21,301,190
2428,38,3473,1694,2170,2228,1161,6,1521,768,5679,0,1,732,584,877,617,332,213,94,24,341,312,445,306,148,86,40,16,502,368,528,406,179,122,50,15,0,334,754,548,280,198,91,23,0,175,401,289,153,92,39,12,0,0,0,0,0,0,0,6,833,291,165,107,73,38,11,3,400,157,88,56,40,18,7,2,1174,984,1500,988,563,313,126,31,0,0,0,0,0,0,0,0,182,35,270,233
2429,39,2720,1767,2093,2223,1174,6,1545,791,6380,1,2,572,466,701,462,251,175,75,18,364,310,436,330,171,92,48,16,458,356,532,392,178,114,47,16,0,330,766,554,285,184,80,24,0,180,383,305,150,105,42,9,0,0,0,0,0,0,0,6,855,296,174,105,58,39,14,4,417,157,82,67,41,18,7,2,1316,1110,1684,1102,634,353,145,36,0,0,0,0,0,0,0,1,213,38,294,208
2430,40,1958,1840,2063,2169,1226,7,1541,803,7092,1,3,432,342,490,324,176,129,50,15,367,319,467,333,181,104,55,14,446,349,529,386,180,110,43,20,0,315,746,548,287,175,79,19,0,192,403,311,155,111,44,10,0,0,0,0,0,0,0,7,835,304,176,110,55,39,19,3,445,146,84,67,36,19,5,1,1457,1238,1863,1238,698,393,163,42,0,0,0,0,0,0,0,1,167,19,324,252
2431,41,1318,1737,2112,2127,1217,7,1524,791,7865,2,2,292,213,315,227,128,92,39,12,352,313,458,298,160,97,49,10,441,373,539,375,198,121,43,22,0,315,737,564,257,165,72,17,0,171,408,296,165,112,53,12,0,0,0,0,0,0,0,7,814,303,175,120,55,34,20,3,444,142,92,53,28,24,6,2,1639,1375,2034,1384,777,435,176,45,0,0,0,0,0,0,0,2,149,22,283,186
2432,42,776,1536,2127,2117,1206,7,1516,814,8599,2,3,167,126,192,140,79,47,20,5,329,278,390,244,143,98,47,7,424,364,545,399,191,123,54,27,0,318,735,541,272,164,69,18,0,182,417,304,143,107,42,11,0,0,0,0,0,0,0,7,827,297,165,123,48,31,21,4,443,143,94,66,35,26,5,2,1792,1497,2220,1500,857,484,200,49,0,0,0,0,0,0,0,2,148,12,217,165
2433,43,405,1260,2073,2097,1193,6,1511,803,9349,3,3,84,71,107,70,43,23,6,1,278,215,316,201,113,82,45,10,409,366,536,372,195,115,60,20,0,311,724,554,262,168,57,21,0,177,411,302,140,103,50,10,0,0,0,0,0,0,0,6,804,301,167,134,47,34,18,6,446,147,89,60,37,18,5,1,1961,1617,2408,1624,931,537,217,54,0,0,0,0,0,0,0,3,79,18,159,115
2434,44,195,903,1977,2080,1198,5,1430,852,10057,3,3,44,34,47,35,21,12,2,0,202,150,219,148,87,63,28,6,394,368,504,344,188,109,59,11,0,303,741,525,249,169,65,28,0,181,416,314,134,98,43,12,0,0,0,0,0,0,0,5,754,277,158,132,56,28,17,8,467,164,95,65,26,26,8,1,2121,1728,2578,1754,1007,575,236,58,0,0,0,0,0,0,0,3,52,9,96,53
2435,45,86,576,1779,2046,1190,4,1380,829,10806,4,2,16,17,25,15,9,3,1,0,130,92,136,105,52,46,13,2,374,320,453,285,175,103,56,13,0,307,716,517,247,167,65,27,0,164,431,310,141,90,44,10,0,0,0,0,0,0,0,4,725,274,156,123,54,26,13,9,435,164,92,79,22,24,12,1,2302,1867,2749,1883,1068,621,254,62,0,0,0,0,0,0,0,4,29,4,46,30
2436,46,51,327,1439,2023,1162,5,1331,796,11562,4,2,3,13,15,9,8,2,1,0,77,44,81,62,32,24,6,1,317,260,361,222,135,95,40,9,0,311,712,480,259,162,73,26,0,174,412,311,128,88,38,11,0,0,0,0,0,0,0,5,688,271,143,128,52,28,12,9,433,149,96,64,25,18,10,1,2464,1983,2938,2041,1129,663,278,66,0,0,0,0,0,0,0,4,10,0,15,10
2437,47,48,154,1112,1905,1135,5,1221,812,12304,4,2,3,12,14,9,7,2,1,0,37,28,39,22,16,10,1,1,241,194,273,178,105,81,34,6,0,287,670,460,236,152,74,26,0,171,403,283,144,93,31,10,0,0,0,0,0,0,0,5,639,247,131,114,49,23,11,7,445,157,80,70,31,17,9,3,2617,2109,3148,2181,1180,702,297,70,0,0,0,0,0,0,0,4,1,0,1,1
2438,48,47,55,805,1743,1143,4,1093,826,12979,5,1,3,11,14,9,7,2,1,0,15,11,14,5,7,3,0,0,181,137,201,136,67,59,21,3,0,280,608,391,232,134,73,25,0,171,413,292,132,96,29,10,0,0,0,0,0,0,0,4,572,213,122,102,39,24,16,5,425,175,90,74,32,19,8,3,2786,2207,3296,2308,1252,743,310,77,0,0,0,0,0,0,0,5,0,0,0,1
2439,49,47,19,502,1540,1128,2,976,779,13700,7,1,3,11,14,9,7,2,1,0,4,4,4,4,2,1,0,0,117,78,121,90,43,39,12,2,0,261,526,340,211,118,66,18,0,160,428,279,118,93,37,13,0,0,0,0,0,0,0,2,516,198,105,85,33,25,12,2,396,150,90,67,41,19,11,5,2946,2343,3470,2443,1313,783,319,83,0,0,0,0,0,0,0,7,0,0,0,0
2440,50,47,1,318,1277,1113,1,806,741,14388,8,0,3,11,14,9,7,2,1,0,0,0,0,1,0,0,0,0,74,51,75,56,32,22,7,1,0,217,442,271,168,109,53,17,0,166,390,288,127,92,38,12,0,0,0,0,0,0,0,1,443,150,83,68,30,21,10,1,362,163,93,67,26,18,7,5,3100,2447,3661,2557,1378,816,342,87,0,0,0,0,0,0,0,8,0,0,0,0
2441,51,45,2,176,969,1064,2,635,717,15082,8,0,3,11,14,8,6,2,1,0,0,0,0,1,1,0,0,0,40,28,45,27,20,11,4,1,0,163,331,208,125,92,35,15,0,166,374,259,139,81,38,7,0,0,0,0,0,0,0,2,354,115,68,49,24,18,7,0,365,149,79,65,27,20,7,5,3220,2573,3847,2700,1426,856,366,94,0,0,0,0,0,0,0,8,0,0,2,0
