"","V1","V2"
"7205",2.9,0
"7206",26.1,0
"7207",4.2,1
"7208",34.9,1
"7209",38.8,1
"7210",19,0
"7211",31,0
"7212",15.7,1
"7213",25.4,0
"7214",25.3,0
"7215",30.3,1
"7216",24.7,1
"7217",28.7,0
"7218",19.7,0
"7219",1.3,0
"7220",6.8,1
"7221",5.9,0
"7222",41,0
"7223",24.7,1
"7224",29.1,0
"7225",24.8,1
"7226",30.2,0
"7227",8.8,1
"7228",26.8,1
"7229",29.1,1
"7230",7.8,1
"7231",35.7,1
"7232",40.8,1
"7233",38.9,0
"7234",10.1,0
"7235",27.8,0
"7236",44.8,0
"7237",13.9,0
"7238",0.7,1
"7239",1.4,0
"7240",35.8,0
"7241",10.4,0
"7242",22,0
"7243",41.5,1
"7244",1,1
"7245",34.8,1
"7246",17,1
"7247",25,1
"7248",26,1
"7249",60.8,0
"7250",66.9,1
"7251",51.3,0
"7252",56.3,1
"7253",23.8,0
"7254",40.7,0
"7255",26.6,1
"7256",4.2,0
"7257",19.7,0
"7258",52.1,0
"7259",36.8,0
"7260",31.8,0
"7261",47,0
"7262",10.1,0
"7263",29.8,1
"7264",18.7,0
"7265",0.6,1
"7266",17.9,1
"7267",39.8,1
"7268",18.1,1
"7269",31,1
"7270",10.2,1
"7271",12.1,1
"7272",65.7,1
"7273",31.9,1
"7274",28.8,0
"7275",65.9,0
"7276",3.7,0
"7277",2.3,0
"7278",19.8,0
"7279",67.9,0
"7280",78.9,1
"7281",74.5,1
"7282",65.7,0
"7283",70.9,1
"7284",23.8,0
"7285",3,0
"7286",15.1,1
"7287",36.8,1
"7288",0.1,1
"7289",6.8,0
"7290",25.9,0
"7291",25.8,1
"7292",53.8,0
"7293",24.1,1
"7294",21.8,0
"7295",2,1
"7296",38.9,1
"7297",32.8,0
"7298",2.8,1
"7299",1,0
"7300",2.4,0
"7301",25.9,1
"7302",26,1
"7303",0.4,1
"7304",1.1,0
"7305",2.5,0
"7306",22,0
"7307",18,1
"7308",18.7,1
"7309",26.1,0
"7310",61.8,0
"7311",25.2,0
"7312",44.8,0
"7313",32.2,0
"7314",53.5,0
"7315",6.1,0
"7316",23.5,1
"7317",3.7,1
"7318",0.8,1
"7319",21.5,1
"7320",18.7,1
"7321",38.5,1
"7322",18.8,1
"7323",32.5,1
"7324",19.6,1
"7325",60.8,0
"7326",61.8,0
"7327",50.9,0
"7328",34.9,1
"7329",30.9,0
"7330",29.8,0
"7331",10.9,1
"7332",27.9,1
"7333",49.5,1
"7334",49.3,0
"7335",24.5,1
"7336",18.2,1
"7337",24.8,0
"7338",23.6,1
"7339",59.1,1
"7340",35.8,1
"7341",48.8,0
"7342",26.1,0
"7343",55.8,0
"7344",23.7,0
"7345",19.9,1
"7346",21.2,0
"7347",33.9,1
"7348",38.8,1
"7349",2.1,1
"7350",24.2,1
"7351",64.9,1
"7352",20.9,1
"7353",49.8,1
"7354",19,0
"7355",48.8,0
"7356",18.7,0
"7357",22.8,0
"7358",17.8,0
"7359",26.8,1
"7360",38.8,0
"7361",66.9,0
"7362",36.9,0
"7363",27,0
"7364",0.8,1
"7365",24.8,1
"7366",0.9,1
"7367",0.7,1
"7368",27.4,1
"7369",18.8,0
"7370",0.7,1
"7371",3,0
"7372",3.2,0
"7373",22.8,0
"7374",28.6,0
"7375",10.5,1
"7376",49.8,1
"7377",43.8,0
"7378",10.1,1
"7379",12.9,0
"7380",23.1,1
"7381",50,1
"7382",16.2,1
"7383",16.2,1
"7384",16.6,1
"7385",19.7,1
"7386",22.8,1
"7387",32.8,1
"7388",26.8,0
"7389",11.1,0
"7390",20.9,1
"7391",16,1
"7392",21.4,0
"7393",21.1,1
"7394",46.8,0
"7395",19.7,1
"7396",22.8,0
"7397",33.6,1
"7398",1,0
"7399",37.9,0
"7400",37.4,1
"7401",40.8,1
"7402",30.8,1
"7403",32.1,0
"7404",32.3,0
"7405",53.5,0
"7406",53.8,0
"7407",16.9,1
"7408",2.1,0
"7409",29.3,1
"7410",30,1
"7411",15.8,1
"7412",17.8,1
"7413",15.8,1
"7414",19.8,1
"7415",7.1,1
"7416",32.7,0
"7417",0.8,1
"7418",23.5,1
"7419",23.6,1
"7420",2.7,0
"7421",16.5,1
"7422",32.6,0
"7423",28.8,1
"7424",20,0
"7425",55.8,1
"7426",53.4,1
"7427",0.9,1
"7428",1.8,0
"7429",0.5,1
"7430",34.8,0
"7431",3.8,1
"7432",1.8,1
"7433",28.9,0
"7434",48.8,1
"7435",27.7,1
"7436",25.8,1
"7437",80.9,0
"7438",20.8,0
"7439",1.2,0
"7440",4.7,1
"7441",22.8,0
"7442",41.9,1
"7443",44.3,0
"7444",18.2,0
"7445",7.8,1
"7446",30.2,0
"7447",3.8,1
"7448",1.6,0
"7449",21.8,0
"7450",21.8,0
"7451",28.4,1
"7452",7.4,0
"7453",28.5,0
"7454",21.2,0
"7455",24.3,0
"7456",21.4,0
"7457",41,0
"7458",20.9,0
"7459",19.7,1
"7460",16.8,1
"7461",32.8,1
"7462",39.5,1
"7463",4.8,0
"7464",23.8,0
"7465",33.8,0
"7466",28.8,1
"7467",2.1,0
"7468",14.8,1
"7469",31.8,1
"7470",21.7,1
"7471",0.1,1
"7472",21,0
"7473",58.8,1
"7474",17.2,1
"7475",48.8,0
"7476",13.8,0
"7477",17.9,0
"7478",33.3,1
"7479",21,0
"7480",1.5,0
"7481",32.8,0
"7482",1.8,1
"7483",42.2,1
"7484",42.8,1
"7485",35.8,0
"7486",3.8,1
"7487",4.8,1
"7488",11.1,0
"7489",36.8,1
"7490",28.9,0
"7491",28.8,0
"7492",39.8,1
"7493",37.9,0
"7494",24.9,1
"7495",34.9,1
"7496",48.3,1
"7497",47.8,0
"7498",16.3,0
"7499",52.8,1
"7500",19.1,1
"7501",55.8,0
"7502",18.4,1
"7503",25.2,1
"7504",5.9,1
"7505",24.9,0
"7506",1.1,1
"7507",20,1
"7508",18.6,1
"7509",17.9,1
"7510",24.1,1
"7511",1.2,1
"7512",28.8,1
"7513",26.7,0
"7514",56.6,1
"7515",58.6,1
"7516",46.8,0
"7517",47.8,0
"7518",31.8,1
"7519",29.8,0
"7520",2.7,0
"7521",4.8,1
"7522",16.6,1
"7523",0.9,1
"7524",30.8,0
"7525",9.3,0
"7526",1.6,1
"7527",20.8,0
"7528",23.8,1
"7529",20.9,0
"7530",0.1,0
"7531",20.9,0
"7532",36.6,1
"7533",31.2,0
"7534",9.7,1
"7535",32,1
"7536",1.8,1
"7537",29,0
"7538",26,0
"7539",2,1
"7540",16.9,0
"7541",37.8,1
"7542",35.1,0
"7543",8.5,1
"7544",2.1,1
"7545",35.8,1
"7546",30.8,0
"7547",10.9,1
"7548",5.9,1
"7549",20,1
"7550",18.7,1
"7551",26.1,1
"7552",6,1
"7553",11,0
"7554",47.8,0
"7555",40.9,0
"7556",14.6,1
"7557",13.9,1
"7558",34.8,0
"7559",14.3,1
"7560",24.8,0
"7561",40.8,1
"7562",6.8,0
"7563",0.5,1
"7564",21.1,1
"7565",20.9,1
"7566",34.9,0
"7567",31.8,1
"7568",25,1
"7569",26.8,1
"7570",0.7,1
"7571",4,1
"7572",1.7,0
"7573",20.4,0
"7574",8.8,1
"7575",40.8,0
"7576",15.9,0
"7577",30.9,0
"7578",18,0
"7579",39.8,1
"7580",27.8,0
"7581",3.8,0
"7582",42.9,1
"7583",7.7,1
"7584",3.8,0
"7585",38.8,1
"7586",30.8,0
"7587",12.8,1
"7588",25.9,1
"7589",26.7,0
"7590",1.3,1
"7591",1.2,1
"7592",24.8,1
"7593",60.8,1
"7594",29.8,0
"7595",8.1,1
"7596",34.7,1
"7597",7.7,0
"7598",30.8,0
"7599",27.8,0
"7600",33.5,0
"7601",18.5,0
"7602",68.9,1
"7603",34.2,1
"7604",70.9,1
"7605",69.9,0
"7606",17.5,0
"7607",40.1,0
"7608",4.9,1
"7609",38.2,0
"7610",3.1,0
"7611",21.9,0
"7612",21,1
"7613",18.1,0
"7614",20.8,0
"7615",3.1,0
"7616",36.8,1
"7617",22.9,1
"7618",31.7,1
"7619",24.8,0
"7620",25,1
"7621",22.9,1
"7622",18.8,0
"7623",36.2,0
"7624",62.8,0
"7625",53.8,0
"7626",20.8,0
"7627",28.6,1
"7628",28.8,1
"7629",58.8,0
"7630",32.7,0
"7631",31.5,1
"7632",22.4,0
"7633",36,0
"7634",22.2,0
"7635",26.4,0
"7636",53.5,1
"7637",18.9,1
"7638",19.5,1
"7639",33.2,0
"7640",54.8,1
"7641",22.1,1
"7642",63.1,1
"7643",60.5,0
"7644",53.7,1
"7645",23.8,1
"7646",22.9,1
"7647",67.9,1
"7648",66.9,0
"7649",55.1,0
"7650",2.3,1
"7651",29.6,0
"7652",23.9,1
"7653",27.2,0
"7654",23.2,1
"7655",22.7,1
"7656",42.8,0
"7657",35.1,1
"7658",21.8,0
"7659",33.1,0
"7660",31.2,0
"7661",29.4,1
"7662",23.9,1
"7663",25.8,0
"7664",22.8,1
"7665",19.8,1
"7666",1.5,1
"7667",22.8,1
"7668",30.9,0
"7669",22.4,1
"7670",22.3,1
"7671",22.8,1
"7672",27.8,0
"7673",29.8,1
"7674",4.8,1
"7675",25,0
"7676",45,1
"7677",45.3,1
"7678",30.8,1
"7679",11.7,1
"7680",45,0
"7681",9.5,1
"7682",27,1
"7683",36.8,1
"7684",20.8,1
"7685",9.6,0
"7686",16.8,1
"7687",7.3,1
"7688",55.8,0
"7689",39.9,1
"7690",9.2,1
"7691",2.7,0
"7692",19.9,1
"7693",22.8,1
"7694",16.9,1
"7695",18.8,1
"7696",41.5,1
"7697",30.4,0
"7698",5.5,1
"7699",27.8,1
"7700",30.8,0
"7701",20.9,1
"7702",44.6,1
"7703",28.8,1
"7704",53.1,0
"7705",51.8,1
"7706",57.5,1
"7707",57.7,1
"7708",61,1
"7709",2.7,1
"7710",49.5,1
"7711",10.7,1
"7712",2.9,0
"7713",32.3,1
"7714",32.8,1
"7715",32.3,1
"7716",33.8,0
"7717",24.5,1
"7718",22.9,0
"7719",23.8,1
"7720",24.6,1
"7721",35.1,0
"7722",26.8,1
"7723",23.5,0
"7724",53,1
"7725",53.8,1
"7726",65.9,0
"7727",4.3,1
"7728",28.8,1
"7729",17.1,1
"7730",27.8,0
"7731",32.9,0
"7732",58.4,0
"7733",33.3,1
"7734",35.1,0
"7735",33.1,0
"7736",19.9,1
"7737",23.8,1
"7738",55.9,1
"7739",29.2,1
"7740",0.6,1
"7741",3.5,0
"7742",20.9,1
"7743",20.9,1
"7744",27.4,0
"7745",28.2,1
"7746",21.9,1
"7747",52.8,0
"7748",59.1,0
"7749",0.7,1
"7750",21.9,0
"7751",4.8,0
"7752",43.8,0
"7753",26.8,0
"7754",30.1,1
"7755",24.8,0
"7756",1.3,1
"7757",32.8,1
"7758",6.4,1
"7759",24.8,0
"7760",25.8,1
"7761",47.7,0
"7762",0.1,1
"7763",22.7,1
"7764",18.7,1
"7765",40.2,0
"7766",44.2,0
"7767",2.2,0
"7768",0.3,0
"7769",22.9,0
"7770",2.4,0
"7771",32.1,1
"7772",16.8,1
"7773",32.6,0
"7774",3,0
"7775",11.8,1
"7776",2.9,0
"7777",15.9,0
"7778",33.7,1
"7779",36.9,1
"7780",34.8,0
"7781",0.1,1
"7782",19.9,1
"7783",28.1,1
"7784",26.2,0
"7785",9.9,1
"7786",4.5,0
"7787",29.9,0
"7788",30,0
"7789",25.1,0
"7790",14.8,1
"7791",19.6,1
"7792",3.8,0
"7793",67.9,0
"7794",25,0
"7795",11,0
"7796",4.2,0
"7797",10.1,1
"7798",3.6,1
"7799",4.8,1
"7800",14.6,1
"7801",34.8,1
"7802",49.8,1
"7803",33.8,1
"7804",20.4,1
"7805",20.8,0
"7806",40.4,1
"7807",23.6,1
"7808",20.6,1
"7809",28.6,0
"7810",23.4,0
"7811",23.4,0
"7812",49.8,0
"7813",30.8,1
"7814",30.1,1
"7815",18.9,1
"7816",49.8,1
"7817",16.2,1
"7818",18.1,0
"7819",18.1,0
"7820",15.8,1
"7821",3.7,0
"7822",31.5,1
"7823",26.8,1
"7824",29.5,1
"7825",28.8,1
"7826",19.5,1
"7827",33,1
"7828",19.9,1
"7829",21,0
"7830",24.7,1
"7831",30.1,1
"7832",31.2,0
"7833",31.2,0
"7834",4.2,0
"7835",25.5,0
"7836",2.1,0
"7837",37.8,0
"7838",53.8,1
"7839",23.8,1
"7840",29.9,0
"7841",37.8,0
"7842",19.8,1
"7843",36.8,0
"7844",8.8,0
"7845",41.2,0
"7846",16.8,1
"7847",30.9,1
"7848",25.9,1
"7849",23.9,1
"7850",30.6,1
"7851",31.1,1
"7852",4.8,1
"7853",64.8,0
"7854",30.9,1
"7855",22.6,0
"7856",0.7,0
"7857",27.5,1
"7858",2,0
"7859",24.4,0
"7860",28,1
"7861",49.9,0
"7862",48.8,1
"7863",39.4,0
"7864",15.8,1
"7865",10.3,1
"7866",46.1,0
"7867",6.2,1
"7868",46.1,0
"7869",51.8,1
"7870",41.1,1
"7871",33.6,1
"7872",32.6,1
"7873",10.3,1
"7874",32.5,0
"7875",66.3,0
"7876",44.9,1
"7877",35.6,1
"7878",31.9,0
"7879",46.8,1
"7880",7.8,0
"7881",16.6,1
"7882",4.2,0
"7883",29.6,0
"7884",20.1,1
"7885",44.8,1
"7886",34.8,0
"7887",7.8,0
"7888",7.1,1
"7889",31.4,0
"7890",28.8,1
"7891",9.9,0
"7892",3.9,0
"7893",4.2,0
"7894",20,1
"7895",40.8,0
"7896",21.8,1
"7897",18.9,1
"7898",27.6,0
"7899",51.6,1
"7900",54.6,1
"7901",53.8,1
"7902",52,1
"7903",52.1,1
"7904",19.1,1
"7905",43.5,1
"7906",20.4,1
"7907",25.8,1
"7908",19.8,1
"7909",45.8,0
"7910",26.2,1
"7911",18,1
"7912",67.9,1
"7913",60.8,0
"7914",23.9,0
"7915",2.2,1
"7916",1.4,1
"7917",32.8,0
"7918",3.6,0
"7919",5.6,1
"7920",20.1,1
"7921",23.6,0
"7922",2.9,1
"7923",30.8,1
"7924",22.8,1
"7925",44.9,1
"7926",51,0
"7927",47.8,0
"7928",8.6,0
"7929",29.6,0
"7930",0.6,0
"7931",65.8,0
"7932",38.8,0
"7933",2.9,1
"7934",12.9,0
"7935",55.9,0
"7936",20,0
"7937",1,0
"7938",0.5,1
"7939",14.8,1
"7940",56.9,1
"7941",32.8,0
"7942",29,0
"7943",34.8,0
"7944",1.9,0
"7945",35.6,1
"7946",30.8,0
"7947",15.7,1
"7948",26,1
"7949",6.1,1
"7950",65.8,0
"7951",49.8,0
"7952",14.1,1
"7953",23.8,1
"7954",28.9,1
"7955",23.8,1
"7956",34.5,1
"7957",66.8,0
"7958",13.9,0
"7959",44.8,1
"7960",30.9,1
"7961",6.8,1
"7962",8.8,1
"7963",1,1
"7964",7.8,0
"7965",61.2,0
"7966",46.8,1
"7967",32.8,0
"7968",3.8,1
"7969",10,0
"7970",28.1,1
"7971",16.8,1
"7972",19.9,1
"7973",25,0
"7974",24.6,0
"7975",28.2,0
"7976",5,1
"7977",6.8,1
"7978",20.4,0
"7979",4.8,1
"7980",56.7,1
"7981",51.8,0
"7982",31.9,0
"7983",23.8,1
"7984",50,1
"7985",22.9,1
"7986",49.8,1
"7987",34.8,1
"7988",35.8,0
"7989",14.8,1
"7990",9.2,0
"7991",23.8,0
"7992",8.1,0
"7993",9.1,0
"7994",40.7,1
"7995",32.6,0
"7996",9,1
"7997",1.3,0
"7998",34.8,0
"7999",9,1
"8000",10.3,1
"8001",18.6,0
"8002",53.1,1
"8003",52.8,1
"8004",57.9,1
"8005",50.8,0
"8006",10.8,1
"8007",15.8,0
"8008",36.9,0
"8009",49.8,1
"8010",16,0
"8011",47.2,0
"8012",36.9,0
"8013",35.8,0
"8014",23.6,0
"8015",23.6,0
"8016",25.8,0
"8017",17.9,0
"8018",14,1
"8019",17.3,1
"8020",4.8,1
"8021",6.8,1
"8022",29,1
"8023",0.6,1
"8024",24.6,0
"8025",0.8,1
"8026",41.3,1
"8027",31.2,0
"8028",6.4,0
"8029",60.8,1
"8030",50.8,0
"8031",41.4,0
"8032",26.9,1
"8033",25.9,1
"8034",25.9,1
"8035",1.2,0
"8036",3.9,1
"8037",1,1
"8038",1.7,1
"8039",21,0
"8040",23.7,1
"8041",0.9,0
"8042",24,1
"8043",23.2,1
"8044",19.3,1
"8045",17.3,1
"8046",17.9,1
"8047",19.8,1
"8048",16.2,1
"8049",16.2,1
"8050",34,1
"8051",0.9,1
"8052",4.5,1
"8053",70.1,1
"8054",41,1
"8055",16,1
"8056",0.5,0
"8057",18.5,0
"8058",21.8,0
"8059",55.8,1
"8060",66.6,1
"8061",21.7,0
"8062",35.8,0
"8063",55.8,0
"8064",71.8,1
"8065",14.4,0
"8066",20.1,0
"8067",20.4,0
"8068",34.8,0
"8069",9.9,1
"8070",24.7,1
"8071",20.2,0
"8072",3.7,1
"8073",24.6,1
"8074",33.9,1
"8075",19.8,1
"8076",25,1
"8077",30.9,0
"8078",16.8,1
"8079",7.9,1
"8080",2.9,1
"8081",29,0
"8082",33.9,1
"8083",30.9,1
"8084",13.9,0
"8085",28.8,0
"8086",9.9,0
"8087",50.8,0
"8088",69.8,1
"8089",72.8,1
"8090",30.2,0
"8091",23,1
"8092",4,1
"8093",0.7,1
"8094",4,1
"8095",15.9,1
"8096",26.8,0
"8097",2.2,0
"8098",2.3,0
"8099",22.8,1
"8100",35.5,1
"8101",51.8,0
"8102",30.5,0
"8103",11.1,1
"8104",0.5,1
"8105",20.8,1
"8106",24.9,1
"8107",20,0
"8108",2.2,1
"8109",12.5,0
"8110",23,1
"8111",19.8,0
"8112",43.9,1
"8113",10.5,1
"8114",12.3,1
"8115",29.1,0
"8116",29.1,0
"8117",22.9,1
"8118",5.1,1
"8119",30.8,1
"8120",54.8,0
"8121",5.1,1
"8122",19.9,0
"8123",29.6,1
"8124",14.8,1
"8125",17.1,1
"8126",20.1,1
"8127",23.3,1
"8128",44.8,1
"8129",60.8,0
"8130",52.2,1
"8131",5.8,0
"8132",52.2,1
"8133",26.6,1
"8134",30.8,0
"8135",39.9,0
"8136",1,0
"8137",1,0
"8138",2.7,1
"8139",26.7,1
"8140",26.8,1
"8141",25.8,1
"8142",29.8,1
"8143",17.1,1
"8144",41,1
"8145",21.7,0
"8146",48.9,1
"8147",48.7,0
"8148",49.1,0
"8149",23.9,0
"8150",26.8,1
"8151",48.6,1
"8152",1.6,0
"8153",25.5,0
"8154",25.9,0
"8155",23.8,0
"8156",3.5,0
"8157",2.8,1
"8158",34,0
"8159",16,0
"8160",1.9,1
"8161",14,0
"8162",4,0
"8163",62.8,0
"8164",34,1
"8165",28.8,1
"8166",18.9,1
"8167",23.8,1
"8168",23.7,1
"8169",3.8,1
"8170",37.8,1
"8171",58.8,1
"8172",22.8,0
"8173",51.1,0
"8174",16.1,1
"8175",17.2,0
"8176",1,0
"8177",1.1,0
"8178",16.8,1
"8179",29.2,1
"8180",1.3,0
"8181",33.2,1
"8182",29.6,0
"8183",29.4,0
"8184",65.3,0
"8185",43.1,1
"8186",23,1
"8187",23.8,1
"8188",22.9,1
"8189",0.4,1
"8190",0.5,1
"8191",53.7,1
"8192",1.7,1
"8193",0.9,0
"8194",21.8,0
"8195",18.5,1
"8196",34.8,1
"8197",34.9,1
"8198",31.6,1
"8199",39.4,1
"8200",26,1
"8201",32.8,1
"8202",22.8,1
"8203",22,1
"8204",18.2,1
"8205",34.2,1
"8206",34.8,1
"8207",20.9,0
"8208",34.1,0
"8209",30.4,1
"8210",30.2,1
"8211",34.2,0
"8212",36.2,0
"8213",48,0
"8214",1.9,1
"8215",21.9,0
"8216",22.7,1
"8217",38.8,1
"8218",26.8,0
"8219",2.9,0
"8220",38.1,1
"8221",3,0
"8222",0.4,0
"8223",45.8,1
"8224",45.1,0
"8225",49.9,0
"8226",11,0
"8227",29.8,1
"8228",19.8,1
"8229",28.9,1
"8230",55.8,0
"8231",18,0
"8232",20,0
"8233",25.8,1
"8234",3.8,1
"8235",66.8,1
"8236",21.9,1
"8237",58.8,1
"8238",24.7,1
"8239",28.5,1
"8240",20.8,0
"8241",28.9,0
"8242",2.4,0
"8243",18,1
"8244",24.6,0
"8245",21.2,1
"8246",17.1,1
"8247",36.3,1
"8248",32.8,0
"8249",1.4,1
"8250",4.3,0
"8251",4.2,1
"8252",10.9,0
"8253",25.9,0
"8254",14.1,0
"8255",5.1,0
"8256",10.5,0
"8257",23.7,1
"8258",26.8,0
"8259",17,1
"8260",52.8,1
"8261",7.1,0
"8262",45.2,0
"8263",60.8,1
"8264",26.2,0
"8265",50.8,0
"8266",54.8,1
"8267",17.8,1
"8268",0.8,1
"8269",13.8,0
"8270",46.9,0
"8271",11.2,0
"8272",3.9,0
"8273",4.3,0
"8274",4.9,0
"8275",7.4,0
"8276",1.7,1
"8277",25.9,1
"8278",21.8,0
"8279",1.1,1
"8280",26.9,0
"8281",19.9,1
"8282",26.5,1
"8283",46.9,1
"8284",34.9,0
"8285",55.2,0
"8286",58.6,1
"8287",28.6,1
"8288",28.7,1
"8289",32.4,0
"8290",23.8,1
"8291",22.1,1
"8292",25.1,0
"8293",11,1
"8294",6,0
"8295",6.3,0
"8296",13.9,1
"8297",27.7,0
"8298",7.9,0
"8299",22.4,0
"8300",16.8,0
"8301",22.3,1
"8302",22.5,1
"8303",0.2,1
"8304",22.2,0
"8305",5,1
"8306",5.4,1
"8307",34.4,0
"8308",4.6,0
"8309",36.5,1
"8310",6.9,0
"8311",31.1,1
"8312",62,0
"8313",4.8,0
"8314",61.3,1
"8315",33.2,1
"8316",61.7,0
"8317",0.3,0
"8318",29.5,0
"8319",8.6,1
"8320",16.8,1
"8321",50.8,0
"8322",43.8,1
"8323",43.9,1
"8324",1.5,0
"8325",60.8,1
"8326",44.6,1
"8327",5.2,1
"8328",16.5,1
"8329",41,1
"8330",41,1
"8331",56.8,1
"8332",38.5,0
"8333",42.8,0
"8334",63.8,0
"8335",31.1,1
"8336",28.8,0
"8337",25.1,1
"8338",23.8,0
"8339",41.9,0
"8340",36.9,0
"8341",1.6,0
"8342",27.1,0
"8343",14.8,1
"8344",21.6,0
"8345",15.8,1
"8346",63.8,0
"8347",24.7,0
"8348",28.8,0
"8349",23,0
"8350",15.6,1
"8351",20,1
"8352",4.9,0
"8353",0.8,1
"8354",16.8,1
"8355",18.8,1
"8356",30.8,1
"8357",31.6,0
"8358",5.4,1
"8359",19.9,1
"8360",15,1
"8361",30,0
"8362",36.3,0
"8363",6.8,0
"8364",1.4,0
"8365",32.8,0
"8366",9.9,0
"8367",4.7,1
"8368",30.1,0
"8369",18.8,1
"8370",0.9,1
"8371",1,1
"8372",9,0
"8373",9.1,0
"8374",1,1
"8375",18.9,1
"8376",18.8,0
"8377",2.9,1
"8378",30.7,1
"8379",44.8,0
"8380",35,0
"8381",1.3,0
"8382",44.8,1
"8383",8.5,0
"8384",16,1
"8385",9,0
"8386",31,1
"8387",25.8,1
"8388",27.9,0
"8389",2.1,0
"8390",28.8,0
"8391",5.9,1
"8392",3.1,1
"8393",25.8,0
"8394",1.6,1
"8395",1.7,0
"8396",1.6,1
"8397",0.1,0
"8398",16.9,1
"8399",11.1,1
"8400",46.2,0
"8401",26.8,1
"8402",23.9,0
"8403",3.1,0
"8404",0.9,1
"8405",30.8,0
"8406",53.8,1
"8407",46.9,0
"8408",5,1
"8409",18,0
"8410",65.8,1
"8411",66.8,1
"8412",53.4,1
"8413",20,1
"8414",18.9,1
"8415",9.8,0
"8416",37,0
"8417",29.4,1
"8418",27.8,0
"8419",4.8,1
"8420",40.2,0
"8421",29.8,1
"8422",6.8,1
"8423",27.2,0
"8424",40.6,0
"8425",33.1,1
"8426",7.8,0
"8427",7,1
"8428",39.1,0
"8429",24.6,1
"8430",25.4,0
"8431",2.9,0
"8432",3.9,0
"8433",2.8,1
"8434",9.9,1
"8435",3.1,0
"8436",30.8,1
"8437",32.3,0
"8438",27.8,0
"8439",30.8,0
"8440",37.1,0
"8441",44,0
"8442",44.1,1
"8443",18.9,1
"8444",34.8,1
"8445",59.8,1
"8446",58.8,1
"8447",3.9,1
"8448",1.8,1
"8449",1.9,1
"8450",29.6,0
"8451",29.7,0
"8452",5,0
"8453",4.2,0
"8454",3.2,1
"8455",22,1
"8456",58.3,1
"8457",50.5,1
"8458",24.8,1
"8459",19.1,1
"8460",63.5,1
"8461",47.7,0
"8462",59.1,0
"8463",13.8,0
"8464",59.2,0
"8465",60.2,0
"8466",22.8,0
"8467",27.9,1
"8468",27.3,0
"8469",27.8,0
"8470",23.1,0
"8471",7.6,1
"8472",0.6,0
"8473",24,0
"8474",0.9,0
"8475",26.8,0
"8476",10,0
"8477",7,0
"8478",23.8,0
"8479",52,1
"8480",16.9,1
"8481",16.8,1
"8482",48.8,0
"8483",48.1,0
"8484",21.1,1
"8485",20.9,1
"8486",53.8,0
"8487",41.8,0
"8488",6.2,0
"8489",31.8,1
"8490",5.8,1
"8491",3.8,1
"8492",27.8,1
"8493",42.8,1
"8494",51.9,1
"8495",39.9,0
"8496",8.2,0
"8497",10.2,1
"8498",29.8,0
"8499",15.8,1
"8500",9.2,1
"8501",45.8,0
"8502",44.8,1
"8503",23.6,0
"8504",3.8,1
"8505",24.8,1
"8506",0.2,1
"8507",51.3,0
"8508",29.7,1
"8509",31.1,1
"8510",31.8,1
"8511",0.1,1
"8512",36.9,1
"8513",23,1
"8514",22.8,0
"8515",22.8,1
"8516",9.8,0
"8517",26.6,0
"8518",2.4,0
"8519",1.2,1
"8520",25.8,1
"8521",14.2,1
"8522",24.8,1
"8523",2.6,0
"8524",35.6,0
"8525",4.4,1
"8526",7.2,1
"8527",18.2,1
"8528",39,1
"8529",21.4,0
"8530",55.6,0
"8531",26.6,1
"8532",30.1,1
"8533",23.7,0
"8534",25.1,1
"8535",47.8,0
"8536",19.1,1
"8537",53.9,1
"8538",47.9,0
"8539",21.1,0
"8540",9.8,1
"8541",2.9,0
"8542",2.7,0
"8543",29.6,0
"8544",35.8,0
"8545",45.4,1
"8546",67.5,0
"8547",32.6,1
"8548",35.6,0
"8549",12.7,0
"8550",35.5,0
"8551",29.6,0
"8552",3.5,1
"8553",7.6,0
"8554",51.8,1
"8555",0.8,1
"8556",51.8,1
"8557",30.8,0
"8558",28.2,0
"8559",27.6,0
"8560",21,1
"8561",26.9,1
"8562",6.1,0
"8563",25.8,0
"8564",6.9,1
"8565",2.6,0
"8566",45.7,1
"8567",27.8,1
"8568",8.2,1
"8569",24.8,0
"8570",23.9,0
"8571",34.8,0
"8572",39.8,1
"8573",39.9,1
"8574",15.2,1
"8575",19.2,0
"8576",15.9,1
"8577",16.9,1
"8578",19,1
"8579",17.1,1
"8580",31.1,0
"8581",24.8,1
"8582",43.3,0
"8583",14.9,1
"8584",20.8,1
"8585",49.9,1
"8586",16.1,0
"8587",15.8,1
"8588",41,0
"8589",33.9,1
"8590",32.4,1
"8591",38.4,1
"8592",30.6,0
"8593",30,0
"8594",7,1
"8595",35.1,0
"8596",7.8,1
"8597",11.9,0
"8598",5.6,1
"8599",28,0
"8600",54.1,0
"8601",13.8,0
"8602",33.4,1
"8603",4.5,1
"8604",27.2,0
"8605",19,0
"8606",26.4,0
"8607",43.5,1
"8608",29.3,1
"8609",18.1,1
"8610",0.8,1
"8611",33.9,1
"8612",36.8,0
"8613",1.8,1
"8614",2.8,1
"8615",12.9,0
"8616",7.9,1
"8617",4.1,1
"8618",5.2,0
"8619",1.1,1
"8620",1.8,1
"8621",3.9,0
"8622",39.2,1
"8623",25,0
"8624",24.4,1
"8625",25.2,1
"8626",17.2,0
"8627",29.7,0
"8628",6.8,1
"8629",0.5,1
"8630",53.5,1
"8631",44.2,0
"8632",44,0
